Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-11-28 14:10:33.072,44,85,6,81,16,9,81,5,60,64,20,38,77,88,31,35,4,45,52,78,61,26,56,59,21,50,9,16,42,9,40,59
2025-11-28 14:10:34.073,33,85,69,61,90,37,46,31,41,62,87,80,90,65,59,75,17,17,9,46,23,1,83,9,27,23,19,23,46,50,19,44
2025-11-28 14:10:35.073,31,67,83,42,40,87,39,76,59,71,76,34,33,37,95,83,90,54,56,45,44,13,1,22,23,71,67,72,54,18,41,75
2025-11-28 14:10:36.074,35,37,40,9,81,40,54,78,94,66,86,70,80,33,60,66,64,21,62,17,36,6,29,30,71,24,81,3,53,17,14,41
2025-11-28 14:10:37.075,40,16,79,82,90,89,81,90,41,77,87,39,50,76,66,53,89,19,24,0,29,12,61,42,27,31,10,26,74,40,80,35
2025-11-28 14:10:38.075,34,25,74,37,32,37,75,39,70,53,44,64,43,32,80,67,28,2,45,4,24,51,32,36,73,11,2,55,4,70,1,62
2025-11-28 14:10:39.076,2,9,58,2,48,50,56,49,32,92,94,74,92,53,93,78,76,90,64,34,14,72,35,33,67,0,11,67,77,54,85,82
2025-11-28 14:10:40.077,8,82,74,12,58,88,57,35,68,56,66,45,90,72,63,48,38,36,87,90,43,75,5,71,38,54,75,61,57,70,13,16
2025-11-28 14:10:41.077,1,6,42,73,72,86,24,29,64,86,27,62,72,4,50,43,68,18,78,45,8,37,39,64,89,64,22,31,83,50,2,32
2025-11-28 14:10:42.078,21,39,3,0,65,85,10,20,46,39,83,18,46,10,26,51,68,62,70,30,41,29,56,32,5,40,50,77,69,75,63,31
2025-11-28 14:10:43.078,50,53,76,31,32,41,59,35,76,84,55,58,81,0,18,64,19,49,78,33,49,15,9,6,0,15,58,2,62,46,25,45
2025-11-28 14:10:44.079,50,18,82,77,44,27,57,14,58,27,81,81,85,83,53,18,63,12,61,1,32,69,49,29,42,13,43,80,40,70,28,13
2025-11-28 14:10:45.080,17,21,73,8,39,73,57,65,83,68,90,80,30,87,67,8,18,24,44,70,5,40,18,43,59,9,44,55,31,49,6,36
2025-11-28 14:10:46.080,40,28,39,53,19,38,87,82,57,65,34,13,47,85,24,71,57,42,39,54,42,6,24,52,52,5,31,67,73,63,77,59
2025-11-28 14:10:47.081,33,69,69,66,8,38,64,59,1,18,35,58,61,29,77,50,38,3,40,35,82,11,44,66,13,84,78,16,29,23,82,35
2025-11-28 14:10:48.081,84,81,62,37,25,30,70,43,89,24,70,31,44,44,45,60,88,69,66,46,19,34,2,0,16,28,4,57,19,50,82,68
2025-11-28 14:10:49.082,18,40,11,36,55,25,32,78,14,69,15,28,27,25,31,58,66,63,84,67,21,17,58,26,12,75,57,16,54,75,56,17
2025-11-28 14:10:50.082,76,9,45,68,82,11,72,29,87,15,33,65,6,52,27,75,83,56,59,16,75,80,67,48,16,11,26,49,58,82,50,75
2025-11-28 14:10:51.083,59,89,73,24,82,86,31,93,75,89,32,42,51,68,92,55,52,20,40,9,60,23,27,69,48,34,63,27,80,67,69,39
2025-11-28 14:10:52.084,57,71,28,52,79,6,0,13,23,71,70,40,68,29,69,11,77,60,66,50,40,40,74,51,55,86,88,82,4,5,80,46
2025-11-28 14:10:53.084,66,63,51,89,13,87,84,52,47,48,56,11,48,6,1,69,65,76,28,39,49,87,80,16,14,80,33,29,52,78,53,71
2025-11-28 14:10:54.085,5,4,16,14,46,6,65,81,36,38,53,18,5,55,72,78,71,71,18,37,75,32,63,58,90,42,39,68,71,22,26,40
2025-11-28 14:10:55.085,33,55,86,63,33,77,68,31,61,81,90,90,54,37,48,43,61,73,85,83,1,34,16,63,37,69,0,39,77,79,17,85
2025-11-28 14:10:56.086,82,54,61,38,59,32,85,83,75,71,55,44,88,29,13,67,51,69,73,17,44,63,8,63,16,65,90,1,33,5,62,87
2025-11-28 14:10:57.086,23,61,90,3,82,14,16,42,61,44,64,44,27,3,47,33,27,21,65,54,75,72,29,44,40,23,41,24,44,1,8,24
2025-11-28 14:10:58.087,53,64,43,71,13,38,3,65,41,74,65,50,43,21,83,77,16,12,61,60,58,74,55,38,42,54,69,14,15,22,15,82
2025-11-28 14:10:59.088,7,74,55,33,43,64,75,47,87,58,45,31,45,34,87,2,88,76,14,21,57,12,80,72,62,78,68,13,49,19,1,34
2025-11-28 14:11:00.088,5,20,37,62,40,31,69,61,39,59,41,68,73,41,59,26,75,84,71,71,12,2,81,16,72,56,18,13,0,34,13,82
2025-11-28 14:11:01.089,66,65,32,45,59,62,42,65,78,69,47,67,80,30,91,42,22,11,5,45,85,4,18,15,36,44,76,78,8,75,89,36
2025-11-28 14:11:02.089,45,73,16,79,16,27,74,57,13,31,9,22,19,34,76,51,37,11,84,32,35,33,61,38,89,59,59,33,25,9,27,77
2025-11-28 14:11:03.090,14,15,32,24,95,44,34,55,65,94,75,75,87,62,55,34,55,22,9,81,76,77,61,89,7,3,73,39,76,13,4,61
2025-11-28 14:11:04.090,22,25,86,42,80,52,57,54,79,74,75,92,78,36,63,38,38,25,71,35,69,55,45,86,11,23,24,34,41,38,89,73
2025-11-28 14:11:05.091,29,37,36,22,50,75,41,62,45,44,70,68,35,91,79,42,43,12,14,25,15,19,48,83,14,50,20,13,28,88,16,21
2025-11-28 14:11:06.092,64,81,44,66,83,63,42,66,8,30,59,54,72,10,61,71,42,62,60,3,15,1,17,42,35,79,40,2,17,72,72,7
2025-11-28 14:11:07.092,33,75,30,73,51,18,83,69,5,3,69,81,16,26,28,25,69,44,34,33,21,37,7,32,75,24,28,72,40,60,51,1
2025-11-28 14:11:08.093,4,68,25,89,66,60,1,35,55,38,25,86,11,70,60,64,73,13,63,88,60,58,4,38,46,43,19,89,15,3,4,75
2025-11-28 14:11:09.093,51,78,0,28,16,78,9,78,45,3,4,38,80,3,79,71,38,19,69,17,75,59,54,13,65,73,0,2,25,15,7,84
2025-11-28 14:11:10.094,58,73,63,13,9,81,18,43,26,43,72,75,64,68,15,59,18,88,85,56,58,19,88,62,5,29,22,49,66,30,37,67
2025-11-28 14:11:11.094,36,35,78,48,58,30,35,31,79,78,95,33,32,84,59,86,51,54,66,53,28,46,21,23,88,30,82,9,81,89,80,39
2025-11-28 14:11:12.095,6,9,81,10,77,59,63,69,49,35,33,62,44,95,34,15,39,19,67,29,59,35,44,12,51,20,80,34,0,6,75,24
2025-11-28 14:11:13.096,38,31,88,46,76,64,16,34,31,48,68,29,83,68,77,18,25,32,71,0,33,78,78,10,44,74,49,12,39,5,83,30
2025-11-28 14:11:14.096,80,6,15,31,5,50,44,55,69,85,75,20,36,48,47,39,60,60,11,30,16,32,49,88,9,57,75,7,59,70,3,77
2025-11-28 14:11:15.097,40,72,32,39,46,48,62,89,9,9,5,70,53,74,15,57,73,8,15,33,44,83,12,77,85,38,17,41,0,53,85,50
2025-11-28 14:11:16.097,18,83,57,11,71,48,61,51,67,34,88,64,30,68,32,69,70,83,15,7,68,3,29,56,20,42,39,23,73,62,25,36
2025-11-28 14:11:17.098,38,66,46,79,36,58,35,56,51,62,81,57,55,55,65,20,18,17,41,36,6,64,41,70,81,77,30,25,33,39,43,28
2025-11-28 14:11:18.099,40,88,19,41,8,59,11,31,12,73,53,21,73,87,66,27,53,50,57,62,10,56,19,43,83,83,18,61,4,26,19,57
2025-11-28 14:11:19.099,42,69,57,41,32,59,62,51,31,94,85,42,37,36,79,38,48,23,0,20,44,30,30,20,4,38,70,75,41,0,43,80
2025-11-28 14:11:20.100,50,0,50,10,51,47,94,39,73,55,75,83,41,65,43,39,21,82,9,32,57,42,50,67,53,48,2,26,34,65,34,66
2025-11-28 14:11:21.101,36,22,62,50,90,87,53,87,85,59,69,33,64,85,40,26,88,35,48,69,51,72,89,69,55,8,75,2,20,74,65,55
2025-11-28 14:11:22.101,28,34,84,50,76,63,54,90,77,86,94,91,66,50,58,56,49,37,25,26,44,89,33,23,57,15,67,85,10,62,59,20
2025-11-28 14:11:23.101,82,9,45,54,60,86,59,30,48,73,83,40,57,74,42,44,64,23,45,41,53,63,3,6,22,23,17,70,11,11,54,6
2025-11-28 14:11:24.102,25,14,49,6,52,65,6,83,78,48,55,17,2,41,67,9,77,66,47,4,55,71,6,86,41,32,49,63,42,59,76,65
2025-11-28 14:11:25.103,23,45,72,36,72,49,75,66,57,5,56,63,27,82,41,14,19,65,75,21,44,12,77,61,26,41,11,72,25,38,56,16
2025-11-28 14:11:26.103,47,19,54,38,61,88,60,78,75,73,55,33,66,67,87,81,77,20,72,52,8,15,39,82,27,42,55,1,57,48,18,54
2025-11-28 14:11:27.104,27,56,70,14,88,33,79,53,77,71,63,61,56,89,54,23,60,24,1,48,16,32,23,1,2,29,73,0,81,80,62,61
2025-11-28 14:11:28.104,21,23,26,37,64,53,17,26,89,86,28,43,22,7,17,68,5,26,59,42,68,17,28,29,42,34,59,5,71,75,50,26
2025-11-28 14:11:29.105,63,63,37,56,64,46,67,50,42,92,78,92,69,30,81,34,68,17,46,37,25,60,35,21,53,11,26,37,62,72,50,27
2025-11-28 14:11:30.106,25,15,44,38,71,75,88,71,52,79,70,45,79,64,43,73,33,28,36,76,64,66,64,76,46,52,60,26,32,18,37,14
2025-11-28 14:11:31.106,37,12,72,88,80,58,78,69,88,72,70,64,36,52,85,84,43,25,8,47,35,42,24,1,73,78,33,49,40,34,64,84
2025-11-28 14:11:32.107,34,57,41,31,61,23,3,87,70,48,46,61,40,35,39,55,21,32,36,49,50,60,61,71,33,43,11,21,22,31,61,70
2025-11-28 14:11:33.107,70,27,11,74,21,13,19,0,87,42,88,85,14,82,65,68,87,84,86,37,75,80,28,57,18,90,87,41,56,57,7,16
2025-11-28 14:11:34.108,67,61,10,87,27,30,26,26,47,66,23,63,53,39,45,36,0,30,38,27,8,37,83,63,12,47,42,85,46,85,86,84
2025-11-28 14:11:35.109,17,8,21,66,57,72,80,34,62,57,36,78,50,94,81,11,23,50,82,31,62,14,88,78,25,76,44,23,68,71,53,24
2025-11-28 14:11:36.109,78,29,72,6,81,50,80,68,62,9,85,42,67,44,86,72,32,85,45,78,51,82,73,37,49,67,65,88,26,31,33,11
2025-11-28 14:11:37.110,36,56,75,77,54,37,31,73,45,14,64,35,88,49,81,13,46,87,6,13,5,0,73,17,85,56,60,19,27,66,62,18
2025-11-28 14:11:38.111,29,31,77,77,48,56,67,73,94,46,68,53,78,95,70,52,47,72,40,34,35,69,14,22,77,70,18,36,17,81,33,16
2025-11-28 14:11:39.111,83,73,60,8,46,38,41,89,68,40,21,37,46,46,46,84,69,79,88,57,45,32,78,48,68,82,88,31,76,58,54,46
2025-11-28 14:11:40.112,63,70,77,68,90,12,85,71,58,88,75,61,43,65,53,81,17,67,32,63,21,56,37,2,9,57,64,89,11,53,64,7
2025-11-28 14:11:41.113,10,77,3,77,62,86,54,63,68,30,62,31,46,75,92,68,90,49,29,19,55,83,50,15,49,21,77,50,80,33,70,18
2025-11-28 14:11:42.113,9,59,7,87,87,56,59,50,52,74,62,39,65,45,75,73,82,46,86,26,64,36,57,69,12,87,49,67,17,35,29,8
2025-11-28 14:11:43.114,63,35,72,65,93,43,34,39,69,67,39,34,64,62,31,15,28,56,43,20,33,20,14,3,26,44,90,31,70,62,55,67
2025-11-28 14:11:44.115,85,61,21,74,62,25,7,82,84,78,25,80,50,48,56,16,70,10,87,55,20,1,28,56,51,14,14,84,18,11,7,16
2025-11-28 14:11:45.115,3,12,78,20,52,79,85,92,40,60,94,41,50,47,65,41,83,45,27,49,58,37,4,51,66,68,10,38,46,21,53,53
2025-11-28 14:11:46.116,30,64,73,34,30,86,82,70,48,60,89,42,68,42,39,54,5,24,30,27,10,43,14,51,6,53,41,23,57,77,84,85
2025-11-28 14:11:47.116,61,61,35,80,90,90,26,69,24,82,28,88,82,55,36,1,78,22,79,23,34,47,16,63,10,79,60,15,54,37,72,80
2025-11-28 14:11:48.117,32,89,22,83,85,40,54,83,68,59,93,82,66,41,46,51,84,60,70,42,11,82,22,33,21,16,53,8,3,50,31,23
2025-11-28 14:11:49.117,63,89,29,48,64,53,6,70,13,75,39,0,67,87,90,40,9,32,85,6,56,66,46,81,12,23,57,46,82,42,46,0
2025-11-28 14:11:50.118,12,11,73,56,77,46,80,64,58,94,37,47,47,42,56,3,60,73,48,9,22,3,85,73,34,4,26,52,0,13,42,22
2025-11-28 14:11:51.119,89,51,86,54,28,90,36,60,90,28,17,55,76,44,5,68,18,89,54,19,68,8,47,38,38,47,9,10,73,8,32,49
2025-11-28 14:11:52.120,21,52,75,78,76,83,83,73,59,86,75,34,62,50,65,39,36,57,28,44,3,18,21,80,64,58,59,4,14,53,73,71
2025-11-28 14:11:53.120,64,64,43,75,90,85,94,47,64,33,67,30,80,80,77,83,34,68,61,14,3,55,49,78,6,60,46,85,39,53,85,0
2025-11-28 14:11:54.121,23,77,29,2,46,57,35,76,67,62,52,74,91,34,72,20,23,53,54,30,58,49,43,88,19,80,19,78,10,53,82,6
2025-11-28 14:11:55.122,80,24,14,72,30,52,71,76,68,86,35,58,50,57,38,38,39,89,58,47,78,84,26,18,59,56,34,32,85,56,62,34
2025-11-28 14:11:56.122,1,4,73,65,56,58,69,18,84,28,10,6,34,59,88,76,88,18,22,4,24,36,63,74,38,14,32,89,24,32,19,39
2025-11-28 14:11:57.123,1,50,26,42,4,43,33,90,20,73,68,48,21,72,55,67,30,90,71,55,83,40,71,59,43,42,6,50,35,69,76,66
2025-11-28 14:11:58.123,57,60,20,65,42,36,34,77,52,91,75,69,68,58,44,0,59,25,70,38,53,53,80,65,50,49,51,1,54,10,15,18
2025-11-28 14:11:59.124,30,31,9,89,15,19,64,58,33,30,88,72,32,22,78,54,57,57,81,18,43,72,9,57,87,31,54,20,50,52,87,23
2025-11-28 14:12:00.124,87,51,59,48,93,88,82,50,78,74,48,64,60,61,30,34,26,26,64,0,68,15,23,86,56,62,0,32,21,63,53,63
2025-11-28 14:12:01.125,30,38,43,13,59,72,81,11,3,51,61,75,15,34,50,81,13,2,62,70,22,86,7,76,84,2,78,47,4,87,62,90
2025-11-28 14:12:02.126,58,75,32,28,22,33,12,88,21,81,75,4,3,49,48,73,66,5,34,14,8,33,57,8,42,62,13,48,86,69,18,77
2025-11-28 14:12:03.126,77,53,35,62,31,66,21,68,86,41,79,73,53,87,74,18,33,10,80,13,46,67,54,51,42,51,5,66,36,59,8,38
2025-11-28 14:12:04.127,25,66,53,37,32,90,78,35,87,58,70,84,52,90,86,46,16,20,35,24,25,10,3,47,62,20,46,43,1,8,14,37
2025-11-28 14:12:05.128,7,34,34,6,83,39,33,5,38,74,41,39,22,7,69,5,54,63,78,23,15,76,86,49,66,3,9,19,10,15,72,14
2025-11-28 14:12:06.128,8,87,45,6,38,65,9,37,5,65,33,61,85,32,75,88,82,77,69,48,10,17,19,62,9,34,48,84,82,34,21,51
2025-11-28 14:12:07.129,75,52,49,87,92,51,76,36,30,30,68,54,95,67,93,77,4,27,19,11,68,30,34,67,42,51,62,89,40,18,14,83
2025-11-28 14:12:08.130,11,83,78,5,67,5,77,73,78,71,23,35,15,84,56,65,11,53,23,68,74,63,26,54,56,39,7,39,63,42,57,15
2025-11-28 14:12:09.130,15,44,55,89,35,78,48,40,46,59,76,94,81,72,30,7,1,59,35,49,24,71,44,13,27,39,35,26,58,22,19,27
2025-11-28 14:12:10.131,15,58,30,78,94,43,33,65,47,54,74,76,90,52,95,81,47,49,1,45,84,70,80,59,8,61,10,23,69,38,34,69
2025-11-28 14:12:11.131,21,32,43,49,90,75,31,38,79,87,22,54,36,28,34,74,46,14,38,23,61,60,72,8,19,10,48,33,45,39,90,18
2025-11-28 14:12:12.132,52,38,43,73,81,68,90,49,54,58,66,50,48,50,47,77,45,53,25,41,56,34,66,16,76,25,23,53,71,12,10,88
2025-11-28 14:12:13.133,57,54,50,13,15,71,23,79,23,61,21,40,21,35,73,67,66,46,2,82,53,74,87,10,41,43,39,11,29,53,10,89
2025-11-28 14:12:14.133,83,81,27,62,38,76,85,47,91,57,64,80,64,50,57,31,5,28,13,4,63,34,12,74,47,4,81,35,71,4,67,81
2025-11-28 14:12:15.134,45,15,45,43,60,59,48,62,76,59,86,61,59,37,76,26,71,4,52,0,53,7,79,63,54,77,82,90,28,80,26,45
2025-11-28 14:12:16.135,41,3,2,73,84,90,68,80,58,94,35,62,89,55,31,14,72,58,77,60,46,20,51,77,66,5,44,14,77,41,74,32
2025-11-28 14:12:17.135,68,11,45,69,45,55,60,68,33,45,89,41,91,47,84,68,54,29,20,23,67,59,30,28,18,51,78,88,27,50,15,68
2025-11-28 14:12:18.136,37,60,64,35,38,83,15,0,34,0,70,50,90,7,77,53,33,47,67,76,37,88,3,65,26,75,34,9,58,87,84,65
2025-11-28 14:12:19.137,55,24,36,30,78,83,72,55,80,88,80,39,34,67,30,19,45,38,83,20,70,46,53,69,35,90,60,44,74,10,68,38
2025-11-28 14:12:20.137,40,24,39,70,19,83,39,1,47,16,36,78,49,12,24,30,31,62,58,87,19,64,16,77,40,25,33,84,11,90,88,23
2025-11-28 14:12:21.138,53,80,52,79,66,78,16,26,51,52,62,69,17,28,0,55,21,63,76,24,83,80,2,24,11,86,20,68,17,67,83,47
2025-11-28 14:12:22.138,44,16,23,38,55,47,56,61,73,65,40,68,32,52,74,71,65,10,81,16,14,67,49,50,67,44,46,40,6,40,71,80
2025-11-28 14:12:23.139,12,53,53,69,26,87,25,24,9,1,16,78,51,30,27,35,11,31,63,60,23,61,74,53,9,20,16,10,34,63,75,77
2025-11-28 14:12:24.139,88,54,39,40,84,63,40,37,91,42,87,51,65,91,80,10,58,48,6,50,69,40,70,86,80,38,88,69,63,68,44,22
2025-11-28 14:12:25.140,30,57,6,52,65,70,33,16,24,78,85,7,22,2,86,24,28,37,90,44,21,5,52,78,40,1,13,20,64,66,61,14
2025-11-28 14:12:26.140,36,68,30,41,27,36,76,77,0,85,25,35,49,61,68,68,6,23,13,42,45,77,53,90,3,16,74,30,31,0,80,2
2025-11-28 14:12:27.141,47,29,69,42,41,26,84,20,20,43,9,22,80,88,79,18,3,66,37,65,72,21,55,67,26,17,15,33,7,69,59,11
2025-11-28 14:12:28.142,90,83,15,14,29,22,61,22,20,75,72,43,52,71,54,30,46,16,35,61,44,63,25,59,63,29,88,86,72,17,86,88
2025-11-28 14:12:29.142,83,20,88,63,92,89,60,78,74,39,56,95,33,46,40,6,66,42,73,61,44,70,76,26,46,25,5,49,43,54,35,1
2025-11-28 14:12:30.143,10,48,29,34,64,64,95,35,72,70,76,94,30,44,84,90,45,37,3,44,75,78,11,36,1,27,14,27,7,56,50,55
2025-11-28 14:12:31.144,67,38,37,37,71,56,49,40,88,79,32,33,51,63,84,20,18,2,37,0,59,2,28,86,0,9,72,6,44,51,82,54
2025-11-28 14:12:32.144,6,71,52,52,38,79,78,32,2,78,20,25,52,47,17,83,26,52,85,75,76,61,35,74,24,82,38,61,60,74,3,1
2025-11-28 14:12:33.145,39,55,39,52,83,53,51,81,64,88,87,73,89,68,67,3,86,22,25,38,9,30,65,78,61,47,60,72,6,59,54,71
2025-11-28 14:12:34.145,34,84,33,48,73,78,89,67,26,62,26,65,45,23,30,12,15,20,6,66,54,41,21,60,41,5,71,2,28,1,69,20
2025-11-28 14:12:35.146,11,55,3,42,49,87,79,38,52,91,91,58,64,31,55,86,26,33,69,82,53,48,14,30,49,52,85,79,71,70,8,57
2025-11-28 14:12:36.147,40,16,16,72,94,35,92,91,31,43,48,57,33,55,68,53,73,47,1,88,60,21,55,46,27,30,6,76,21,46,20,33
2025-11-28 14:12:37.147,55,33,90,18,80,75,86,56,45,27,35,87,74,27,54,13,47,8,89,82,11,57,4,84,68,82,63,56,8,75,19,51
2025-11-28 14:12:38.148,55,31,75,63,72,59,57,62,89,39,65,46,66,66,75,38,82,83,82,1,15,34,58,66,78,5,18,20,12,23,4,48
2025-11-28 14:12:39.149,66,17,25,62,33,94,71,46,73,41,54,54,53,33,36,61,48,35,88,75,82,42,70,50,31,22,59,71,8,19,62,38
2025-11-28 14:12:40.149,61,83,80,17,45,44,31,49,38,72,35,63,68,57,59,84,55,34,33,2,14,59,8,74,70,29,30,23,55,35,39,87
2025-11-28 14:12:41.150,33,51,55,12,31,56,85,73,39,51,73,69,83,25,87,36,14,72,24,41,38,5,60,33,21,28,61,44,40,48,62,70
2025-11-28 14:12:42.151,33,32,42,60,79,6,81,10,60,24,76,79,73,86,86,42,35,4,12,90,37,9,11,57,0,64,23,40,23,80,45,53
2025-11-28 14:12:43.151,16,56,72,14,86,86,52,62,87,86,19,25,30,16,18,63,4,10,72,9,89,44,88,61,25,11,78,55,40,15,80,81
2025-11-28 14:12:44.152,0,59,33,24,32,45,41,47,53,66,69,87,65,47,90,10,44,19,68,51,29,24,9,84,78,5,18,63,0,80,57,18
2025-11-28 14:12:45.153,30,30,0,17,54,74,21,50,3,30,86,24,77,40,45,19,42,89,33,30,75,89,54,18,78,14,64,58,11,70,26,56
2025-11-28 14:12:46.153,8,65,51,54,74,9,17,49,25,13,87,2,55,40,72,26,75,72,3,7,80,13,42,23,90,19,0,51,29,46,34,15
2025-11-28 14:12:47.154,71,41,0,5,36,37,88,17,15,74,14,40,49,58,52,6,11,19,38,58,72,58,82,40,0,85,78,71,68,23,86,86
2025-11-28 14:12:48.154,77,23,6,85,45,87,13,25,66,50,76,39,66,57,42,13,14,38,4,10,87,57,88,8,11,89,15,11,18,4,77,76
2025-11-28 14:12:49.155,38,54,77,8,56,29,80,49,58,32,85,19,80,60,27,30,46,77,65,8,76,49,85,84,85,68,54,75,9,81,7,48
2025-11-28 14:12:50.156,21,43,47,81,74,49,39,50,72,42,91,60,30,35,87,73,14,52,87,88,77,31,4,11,5,80,63,1,28,34,82,33
2025-11-28 14:12:51.156,18,47,26,62,50,71,33,66,88,85,37,45,41,49,75,51,59,17,4,31,22,20,37,71,5,10,49,40,39,51,57,6
2025-11-28 14:12:52.157,9,10,1,57,89,63,80,87,86,55,93,58,62,44,58,85,46,68,17,2,17,45,53,53,77,46,3,35,10,20,20,30
2025-11-28 14:12:53.158,40,46,63,81,43,21,53,11,55,34,8,48,41,31,3,52,61,54,74,13,43,44,28,87,32,33,19,55,76,59,62,79
2025-11-28 14:12:54.158,21,70,20,74,43,89,86,40,37,53,79,60,73,91,92,19,51,33,63,59,54,29,66,71,69,0,32,11,62,61,31,90
2025-11-28 14:12:55.159,7,83,62,49,43,60,33,66,41,42,58,35,95,92,76,32,77,32,46,21,49,8,63,89,63,29,41,21,60,63,78,65
2025-11-28 14:12:56.160,27,85,8,39,37,47,49,89,90,37,81,67,85,57,77,6,2,47,59,42,27,66,13,50,79,67,12,25,72,10,34,10
2025-11-28 14:12:57.160,10,48,66,72,51,47,52,63,68,45,80,68,69,64,92,3,28,7,47,42,14,39,3,55,10,41,79,10,35,83,1,80
2025-11-28 14:12:58.161,49,78,77,66,40,72,37,93,80,94,54,88,92,80,56,77,34,18,63,70,80,48,14,82,75,50,35,56,56,60,53,12
2025-11-28 14:12:59.161,74,68,16,39,4,87,32,72,59,73,33,2,46,25,76,25,56,90,62,78,76,41,8,23,90,55,24,27,27,26,11,42
2025-11-28 14:13:00.162,15,69,88,75,84,83,48,70,34,73,71,47,64,73,91,36,69,60,10,54,55,42,34,8,78,31,29,77,72,51,16,15
2025-11-28 14:13:01.163,31,43,43,68,69,70,38,54,7,3,83,15,44,79,33,44,31,44,16,60,72,52,58,47,80,77,53,51,71,23,60,51
