Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-11-28 13:56:19.855,34,50,50,89,70,66,79,63,44,35,95,84,46,35,87,69,3,64,79,3,58,22,79,83,33,2,20,30,16,73,36,87
2025-11-28 13:56:20.855,70,59,90,19,62,37,79,56,62,64,79,68,42,53,81,24,86,37,31,86,54,28,18,67,16,71,67,35,39,77,55,57
2025-11-28 13:56:21.856,78,65,54,31,75,54,70,57,31,37,90,57,57,43,87,48,41,31,82,48,86,52,76,4,1,85,31,10,13,24,37,41
2025-11-28 13:56:22.857,79,34,90,40,68,17,86,23,70,75,57,86,78,90,27,27,73,35,29,25,60,71,33,6,38,79,11,44,85,80,88,81
2025-11-28 13:56:23.857,12,32,45,62,46,46,78,74,61,57,42,35,40,91,57,59,45,32,68,26,11,34,72,57,71,54,8,20,15,18,18,43
2025-11-28 13:56:24.858,47,53,35,27,57,86,60,48,35,37,56,48,77,89,92,20,46,35,38,63,26,8,63,66,56,22,55,59,75,40,40,33
2025-11-28 13:56:25.858,3,12,67,20,37,94,51,32,56,89,93,35,66,66,42,64,2,13,89,7,1,15,17,62,5,25,39,37,27,37,21,23
2025-11-28 13:56:26.859,32,73,32,77,34,85,49,49,84,37,70,92,51,87,39,66,43,45,60,38,45,23,82,39,70,80,9,32,80,39,55,81
2025-11-28 13:56:27.859,83,60,87,24,28,31,73,43,20,37,54,7,42,84,9,78,21,68,40,16,24,75,27,79,7,62,8,42,16,31,73,57
2025-11-28 13:56:28.860,36,15,27,70,47,39,87,8,29,5,1,34,89,16,26,50,2,82,62,45,10,87,85,10,4,3,47,47,2,83,23,72
2025-11-28 13:56:29.860,58,9,16,64,50,20,63,49,6,20,71,39,48,74,48,27,29,24,69,90,45,5,36,3,54,27,69,24,48,19,49,21
2025-11-28 13:56:30.861,82,15,89,56,83,83,77,68,68,47,56,80,89,81,73,14,12,63,89,57,7,69,63,51,88,43,13,54,52,40,28,70
2025-11-28 13:56:31.861,21,66,64,86,95,71,38,91,82,92,84,45,38,76,57,14,8,40,25,61,3,55,33,85,66,34,51,32,42,57,89,63
2025-11-28 13:56:32.861,9,26,66,69,57,89,35,73,53,38,90,84,47,63,49,11,29,58,38,53,60,6,14,56,76,72,35,80,53,53,40,70
2025-11-28 13:56:33.862,41,48,71,12,31,52,58,62,84,81,50,69,30,77,83,19,47,77,59,43,5,29,48,7,18,28,3,74,34,56,29,13
2025-11-28 13:56:34.862,69,54,24,13,76,85,21,30,67,66,16,26,16,60,72,9,64,18,8,56,7,17,60,74,89,77,76,81,82,79,87,11
2025-11-28 13:56:35.863,4,5,0,17,76,30,95,36,34,73,93,73,62,46,54,42,11,40,54,89,46,59,53,86,42,28,3,62,21,4,22,43
2025-11-28 13:56:36.864,16,66,24,22,90,34,50,56,59,59,59,34,82,45,58,4,18,78,53,57,43,46,30,90,27,1,58,19,32,50,56,63
2025-11-28 13:56:37.864,8,49,32,15,0,52,89,14,37,40,1,63,72,41,19,62,17,82,38,12,47,10,36,48,79,72,15,29,66,1,80,63
2025-11-28 13:56:38.865,10,67,14,78,64,83,77,38,12,33,89,75,53,18,79,3,67,1,40,36,4,5,1,43,61,85,33,87,17,17,16,75
2025-11-28 13:56:39.866,74,26,55,82,81,65,34,84,77,84,73,85,85,92,48,16,32,32,26,39,68,24,50,15,48,81,10,15,44,65,2,62
2025-11-28 13:56:40.866,85,33,72,42,53,60,40,89,62,82,50,78,31,15,50,85,19,19,0,51,50,2,25,87,19,88,50,40,42,11,22,65
2025-11-28 13:56:41.867,73,64,79,44,13,71,11,44,71,13,34,17,46,23,32,55,76,84,48,56,88,46,23,29,24,8,82,27,5,35,48,16
2025-11-28 13:56:42.867,15,78,20,50,78,89,92,78,32,54,65,36,47,48,89,27,73,73,53,19,45,5,70,87,1,21,3,17,13,60,37,7
2025-11-28 13:56:43.868,9,74,16,74,41,50,87,37,39,30,37,64,77,92,72,45,53,22,79,34,25,50,38,73,36,22,12,26,44,18,35,34
2025-11-28 13:56:44.868,6,22,78,20,85,95,49,39,39,48,91,89,39,62,46,62,54,14,66,9,75,28,4,8,12,52,45,49,27,40,19,58
2025-11-28 13:56:45.869,10,59,18,87,75,61,63,65,94,40,89,89,32,30,71,83,82,24,36,29,75,77,41,89,38,39,77,53,11,62,32,31
2025-11-28 13:56:46.869,56,25,43,38,43,68,35,44,48,65,32,48,67,61,50,59,33,12,58,11,23,63,84,1,7,72,1,39,1,24,62,55
2025-11-28 13:56:47.870,32,33,86,68,43,15,14,4,20,69,36,11,78,71,28,19,65,77,6,31,34,24,78,55,82,79,62,53,55,2,66,47
2025-11-28 13:56:48.870,5,88,69,3,94,67,44,30,33,62,86,78,56,88,63,86,42,2,42,13,40,89,36,68,32,34,58,89,34,9,16,5
2025-11-28 13:56:49.870,47,23,0,46,89,12,36,3,37,36,54,43,47,26,19,3,32,19,77,75,65,26,42,8,61,6,81,26,54,27,21,54
2025-11-28 13:56:50.871,85,47,6,34,72,48,23,58,57,64,79,5,90,36,0,89,33,11,61,33,89,40,8,44,2,42,36,35,22,48,64,25
2025-11-28 13:56:51.872,47,74,79,69,71,66,53,69,29,56,26,58,9,8,72,43,49,1,21,68,30,67,19,78,8,45,0,22,21,5,83,10
2025-11-28 13:56:52.872,22,8,17,2,69,91,37,34,39,76,85,55,35,77,80,10,53,9,18,69,3,84,44,40,67,86,19,0,83,18,49,90
2025-11-28 13:56:53.873,76,42,7,52,31,75,46,48,84,82,62,66,69,60,38,26,45,58,9,62,79,62,23,20,14,40,79,61,20,23,75,25
2025-11-28 13:56:54.873,80,48,21,84,85,1,84,58,39,82,43,43,69,7,65,79,48,34,70,51,3,17,69,84,71,64,82,51,51,11,62,83
2025-11-28 13:56:55.874,88,31,53,38,72,20,45,36,76,3,32,67,54,57,42,16,74,54,73,76,62,39,75,5,64,27,17,54,51,2,87,0
2025-11-28 13:56:56.875,40,79,35,73,4,0,72,28,12,0,77,82,42,34,77,81,19,64,29,64,3,6,70,14,4,43,21,42,27,40,22,10
2025-11-28 13:56:57.875,74,40,10,76,4,2,25,47,48,60,21,17,75,19,8,2,33,51,12,32,27,52,85,78,3,67,64,90,11,38,16,38
2025-11-28 13:56:58.876,23,3,56,50,46,34,79,52,53,47,35,41,72,58,50,69,41,25,27,77,86,73,55,44,49,29,11,10,15,54,57,84
2025-11-28 13:56:59.876,40,74,52,61,92,86,56,45,60,89,46,69,94,35,63,28,78,2,19,67,71,75,25,11,9,71,26,64,80,56,79,55
2025-11-28 13:57:00.877,14,58,16,70,37,37,32,80,54,36,75,90,85,81,94,74,88,11,75,42,36,2,38,63,61,63,89,31,79,17,5,62
2025-11-28 13:57:01.877,16,1,83,25,72,94,49,81,40,31,64,37,45,79,84,90,52,61,42,0,27,4,81,72,63,85,4,89,16,28,51,67
2025-11-28 13:57:02.877,59,89,22,51,29,32,74,15,75,16,55,65,82,2,51,64,22,87,55,4,8,86,37,35,10,54,74,67,79,35,71,17
2025-11-28 13:57:03.878,44,57,73,6,64,18,72,44,48,38,16,59,39,54,28,25,48,69,37,82,50,17,42,50,87,56,41,60,78,74,86,0
2025-11-28 13:57:04.879,31,33,36,22,51,64,54,94,81,85,95,77,82,60,55,53,33,44,89,8,69,25,61,88,60,40,58,31,71,59,77,35
2025-11-28 13:57:05.879,16,47,11,70,74,37,73,65,69,47,84,36,63,73,30,17,18,72,39,37,86,22,20,72,57,6,5,19,24,25,90,26
2025-11-28 13:57:06.880,2,36,23,34,42,41,49,57,73,53,90,50,76,78,35,86,58,45,84,17,29,42,25,54,46,40,30,17,8,41,24,66
2025-11-28 13:57:07.880,68,74,76,16,61,46,49,74,49,56,56,61,88,68,34,53,49,3,10,68,58,59,64,65,22,16,59,10,3,87,68,59
2025-11-28 13:57:08.881,44,51,69,4,54,47,32,67,33,89,43,92,79,64,94,59,71,4,80,89,84,1,47,80,77,79,52,5,36,23,4,39
2025-11-28 13:57:09.882,90,40,43,11,64,36,86,90,86,4,62,61,84,34,8,71,23,30,53,57,63,85,18,27,57,57,77,69,17,9,13,5
2025-11-28 13:57:10.882,46,70,72,83,64,59,84,89,41,55,30,58,48,32,50,1,27,45,33,24,25,85,37,70,40,36,55,49,79,82,16,11
2025-11-28 13:57:11.882,75,29,47,15,34,56,63,53,74,61,69,95,79,71,67,86,68,31,72,85,36,44,72,18,62,29,27,66,81,23,40,82
2025-11-28 13:57:12.883,12,18,67,77,39,49,64,55,42,88,41,86,80,35,36,49,51,68,26,68,63,62,29,83,38,36,39,82,57,49,79,39
2025-11-28 13:57:13.884,84,84,69,53,65,34,76,34,39,90,62,50,39,94,48,14,2,12,9,2,80,49,26,67,63,71,66,37,54,50,71,16
2025-11-28 13:57:14.884,29,20,90,49,75,37,78,41,42,38,38,36,67,86,91,48,59,36,48,50,47,6,59,4,87,86,21,6,64,22,12,36
2025-11-28 13:57:15.885,36,71,51,87,81,67,31,52,62,34,70,71,50,42,50,12,38,73,21,90,64,68,20,4,40,49,21,32,53,53,12,32
2025-11-28 13:57:16.886,22,3,64,27,36,25,59,7,41,46,39,46,73,67,11,74,26,55,42,2,25,5,53,44,86,89,69,86,29,25,86,52
2025-11-28 13:57:17.886,37,34,85,13,47,53,56,32,95,67,92,44,75,76,46,84,66,14,73,62,58,61,33,45,56,87,34,41,15,37,75,66
2025-11-28 13:57:18.887,36,36,83,28,94,53,47,46,85,63,95,47,50,50,48,62,7,62,10,86,12,10,42,7,10,15,37,88,44,72,56,50
2025-11-28 13:57:19.888,54,37,17,27,83,57,30,84,34,84,82,81,46,68,49,56,60,72,3,52,48,32,85,86,28,37,76,6,26,46,66,21
2025-11-28 13:57:20.888,44,32,21,4,30,81,64,60,34,40,46,55,58,50,67,85,13,3,34,27,25,28,73,0,18,55,48,47,58,70,74,89
2025-11-28 13:57:21.889,20,19,46,54,52,82,50,61,40,84,58,35,57,87,91,88,74,3,35,32,13,15,12,36,6,41,10,9,87,7,61,76
2025-11-28 13:57:22.890,75,50,62,24,81,9,34,60,67,57,61,57,76,23,84,57,62,35,79,88,42,85,48,62,69,15,90,42,29,19,35,80
2025-11-28 13:57:23.890,46,46,31,33,15,51,20,12,14,6,82,51,52,58,40,45,73,24,72,47,40,79,62,73,9,48,53,80,85,25,66,13
2025-11-28 13:57:24.890,13,69,72,6,77,37,68,80,45,32,62,51,68,49,72,8,30,68,34,22,29,55,56,70,63,13,39,66,12,69,69,82
2025-11-28 13:57:25.891,84,9,74,52,72,55,60,48,45,34,84,76,48,35,58,69,72,51,43,58,43,14,90,9,2,18,21,79,70,38,60,57
2025-11-28 13:57:26.892,50,17,37,42,58,54,94,75,33,79,37,66,51,38,95,81,84,79,63,20,72,28,24,47,79,11,45,89,47,68,10,46
2025-11-28 13:57:27.892,57,85,85,34,91,85,54,64,69,69,75,89,47,63,57,66,82,60,28,35,47,15,11,40,87,29,9,85,36,72,79,75
2025-11-28 13:57:28.893,57,80,64,72,62,64,80,43,41,38,67,93,45,36,48,69,0,66,81,68,67,73,56,88,11,88,54,84,88,79,62,47
2025-11-28 13:57:29.893,76,32,74,19,64,32,69,85,49,92,83,56,89,57,57,71,70,37,53,61,37,85,52,88,69,78,33,78,77,70,61,59
2025-11-28 13:57:30.894,28,50,43,17,47,66,43,65,64,39,45,79,30,31,43,39,58,74,72,48,52,74,36,36,4,29,67,82,25,0,37,17
2025-11-28 13:57:31.895,31,52,77,63,13,44,1,33,48,34,76,86,66,54,59,55,80,6,21,44,44,72,23,15,15,0,13,41,43,60,2,12
2025-11-28 13:57:32.895,1,5,89,35,61,19,83,58,77,80,53,9,38,69,50,90,19,25,36,37,9,4,17,37,11,37,2,15,65,39,69,31
2025-11-28 13:57:33.896,45,44,10,64,88,70,55,58,67,59,90,89,65,84,69,54,56,11,78,67,34,40,26,47,53,85,8,46,29,77,70,88
2025-11-28 13:57:34.897,32,57,44,2,45,30,78,93,52,75,79,36,87,55,82,59,87,57,21,38,14,18,41,12,78,68,1,49,88,71,9,82
2025-11-28 13:57:35.897,43,88,57,61,88,33,58,88,84,59,88,59,67,61,77,15,83,78,22,56,32,87,39,43,88,75,24,80,62,83,12,84
2025-11-28 13:57:36.897,28,78,66,76,18,41,73,53,28,66,57,41,28,48,4,61,26,26,40,82,16,80,37,15,22,27,3,82,31,42,26,86
2025-11-28 13:57:37.898,48,11,28,78,35,20,70,50,59,10,69,47,33,79,12,70,61,45,31,29,63,13,79,60,60,68,7,26,61,85,58,14
2025-11-28 13:57:38.899,70,88,36,67,67,30,46,53,51,74,73,60,70,79,90,0,61,23,30,68,66,35,15,81,64,83,34,48,65,90,83,69
2025-11-28 13:57:39.899,44,88,43,55,89,91,32,64,90,38,87,88,58,55,77,15,13,89,53,43,86,70,57,27,29,1,33,74,24,83,39,16
2025-11-28 13:57:40.900,55,69,17,39,87,55,42,45,92,94,34,80,30,43,82,47,83,12,68,80,32,28,41,54,19,37,39,38,84,46,65,86
2025-11-28 13:57:41.901,2,38,58,14,32,78,51,74,52,73,60,78,31,68,32,41,62,29,28,49,78,90,46,32,90,67,68,42,78,52,85,12
2025-11-28 13:57:42.901,75,63,37,87,71,54,93,83,37,77,78,44,89,50,46,16,70,87,62,43,22,46,11,43,50,54,29,40,12,78,57,51
2025-11-28 13:57:43.902,13,60,67,52,38,77,74,51,83,90,75,81,61,45,78,77,73,82,1,4,40,3,31,37,52,33,72,60,48,86,54,42
2025-11-28 13:57:44.903,29,72,36,89,27,0,70,26,48,34,75,44,35,41,77,65,67,67,38,83,60,48,3,61,66,29,60,45,27,88,60,31
2025-11-28 13:57:45.903,19,31,37,73,23,88,7,1,40,61,83,85,44,76,53,77,58,13,54,82,1,10,78,13,78,16,16,11,69,0,76,38
2025-11-28 13:57:46.904,44,28,17,32,94,91,76,90,82,63,38,68,64,47,94,44,40,17,80,71,59,63,53,62,51,76,72,29,14,84,35,46
2025-11-28 13:57:47.905,59,44,32,10,78,74,93,76,65,88,51,36,93,78,83,0,30,63,88,85,51,66,30,60,29,65,42,44,46,24,15,6
2025-11-28 13:57:48.905,80,17,2,16,62,74,22,29,82,77,6,7,62,62,35,57,20,11,60,40,21,70,53,10,17,2,37,31,44,82,19,15
2025-11-28 13:57:49.906,20,55,83,23,74,72,85,49,34,79,0,36,69,53,15,15,48,21,16,25,0,84,26,9,55,25,10,89,11,39,3,37
2025-11-28 13:57:50.907,29,48,50,2,75,76,61,46,62,93,33,58,87,41,70,49,86,30,17,52,9,76,70,88,81,56,30,61,4,19,79,10
2025-11-28 13:57:51.907,31,49,27,19,80,92,58,94,73,58,32,89,30,66,64,54,36,50,5,35,86,86,47,57,44,62,67,29,61,45,62,42
2025-11-28 13:57:52.908,20,28,26,38,43,61,30,86,89,45,36,85,83,29,6,34,4,78,2,21,49,12,59,78,68,90,70,58,11,61,85,2
2025-11-28 13:57:53.908,90,17,9,3,54,33,50,77,67,3,13,4,79,75,6,31,70,90,34,45,22,89,20,30,80,30,28,28,51,37,8,79
2025-11-28 13:57:54.909,40,39,33,48,51,31,90,46,37,47,45,94,87,78,47,56,82,3,39,18,56,44,50,11,80,86,23,7,88,29,24,61
2025-11-28 13:57:55.909,74,70,34,77,59,74,65,69,15,3,79,68,16,64,15,63,72,25,13,41,78,65,84,51,89,51,19,73,60,76,13,19
2025-11-28 13:57:56.910,60,84,49,80,15,15,35,51,36,24,69,74,22,90,57,73,38,61,45,35,32,57,65,57,12,54,78,83,5,84,83,48
2025-11-28 13:57:57.910,76,30,45,24,31,74,27,39,37,45,68,80,89,11,82,80,41,4,87,70,5,27,78,80,10,26,14,72,8,8,67,90
2025-11-28 13:57:58.911,82,71,20,35,88,32,51,9,3,25,81,1,8,35,68,56,26,60,14,66,20,16,5,33,56,90,53,25,62,40,49,17
2025-11-28 13:57:59.911,43,78,10,70,84,13,41,47,86,78,74,20,83,88,17,25,6,60,32,38,15,43,49,46,17,82,19,67,19,14,45,45
2025-11-28 13:58:00.912,72,67,80,26,82,77,90,49,53,62,58,75,79,84,71,84,13,81,40,7,79,80,21,56,15,30,84,90,20,6,20,37
2025-11-28 13:58:01.912,59,4,78,10,50,42,87,17,4,4,39,67,19,71,5,32,48,20,7,25,73,4,68,48,14,8,83,73,6,27,59,28
2025-11-28 13:58:02.913,7,27,36,25,11,57,43,20,4,69,4,89,77,53,37,49,61,64,55,3,87,41,78,73,1,4,20,20,88,36,25,30
2025-11-28 13:58:03.914,27,64,77,25,81,73,51,68,7,67,46,42,82,53,69,56,62,38,29,70,3,38,80,72,38,52,55,26,18,44,14,68
2025-11-28 13:58:04.914,57,45,81,85,24,82,23,50,73,75,46,12,72,5,12,30,31,16,52,25,56,8,28,60,4,47,18,85,22,34,70,21
2025-11-28 13:58:05.915,27,20,34,39,64,80,39,49,4,89,30,46,87,64,52,25,17,63,80,70,90,88,13,5,63,10,84,17,62,34,22,77
2025-11-28 13:58:06.916,25,46,74,73,66,58,44,30,41,33,85,79,44,49,33,48,19,24,27,26,26,4,74,30,42,27,53,39,76,56,57,35
2025-11-28 13:58:07.916,16,80,80,39,66,86,94,52,45,74,39,75,61,36,83,41,48,82,0,23,70,77,12,24,28,8,61,29,20,65,1,15
