Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-11-14 15:41:49.590,59,37,38,84,62,60,65,39,16,89,80,35,60,88,55,74,44,59,36,78,43,57,19,4,5,90,88,6,86,21,20,30
2025-11-14 15:41:50.591,60,67,58,4,92,73,32,65,95,38,66,61,67,36,91,67,20,82,37,90,38,34,78,10,86,88,9,59,41,66,19,85
2025-11-14 15:41:51.591,38,32,14,42,44,30,49,49,94,30,89,80,63,33,78,22,5,42,70,73,2,70,33,53,37,56,55,26,35,34,17,14
2025-11-14 15:41:52.592,30,1,52,22,29,76,84,3,29,2,6,65,4,38,88,54,10,13,22,74,2,33,50,49,10,66,29,44,60,7,8,18
2025-11-14 15:41:53.592,45,60,74,2,82,87,75,43,51,24,87,61,53,70,81,56,37,41,37,9,24,63,41,8,25,7,69,26,9,79,8,49
2025-11-14 15:41:54.593,76,66,4,3,47,83,93,34,30,95,52,67,79,57,79,27,47,74,38,86,84,53,9,71,87,13,58,44,90,51,18,57
2025-11-14 15:41:55.593,61,2,62,70,84,69,73,25,16,81,21,57,89,54,1,55,47,61,60,53,79,85,26,78,55,70,36,27,85,82,28,53
2025-11-14 15:41:56.594,83,25,6,69,36,34,71,53,38,62,71,83,35,71,92,63,30,44,65,55,10,5,3,26,21,89,83,5,23,68,52,13
2025-11-14 15:41:57.595,0,57,42,16,23,1,42,5,26,72,8,61,22,54,31,41,53,82,78,85,0,15,79,27,38,59,16,87,65,79,42,24
2025-11-14 15:41:58.595,6,57,68,67,49,63,46,80,42,41,37,46,84,80,49,75,39,1,59,29,33,57,1,38,62,76,51,87,14,90,13,10
2025-11-14 15:41:59.596,23,74,45,41,76,94,56,87,65,41,85,53,65,49,95,87,47,23,59,8,45,72,12,30,76,53,28,54,26,56,40,10
2025-11-14 15:42:00.596,38,27,75,10,57,42,84,23,70,26,38,10,2,65,30,10,70,11,15,69,55,34,84,53,53,34,36,56,16,59,6,29
2025-11-14 15:42:01.597,82,86,59,64,48,31,73,67,60,82,34,67,37,78,73,48,33,11,36,22,10,58,76,56,59,14,67,68,2,21,76,23
2025-11-14 15:42:02.597,9,36,44,87,47,52,39,31,18,0,0,7,36,45,74,45,57,65,13,54,1,86,7,53,44,33,64,25,72,33,11,65
2025-11-14 15:42:03.598,59,0,27,24,1,18,54,38,63,0,24,11,40,43,45,8,68,31,47,53,1,13,64,44,90,25,55,41,5,42,70,49
2025-11-14 15:42:04.598,30,9,7,63,44,55,51,94,54,35,83,38,71,70,53,58,58,37,40,16,76,4,49,4,25,52,83,57,32,89,24,59
2025-11-14 15:42:05.599,74,45,21,57,45,81,56,53,34,48,55,31,48,84,95,56,85,30,12,14,47,10,11,3,52,88,16,61,54,84,76,86
2025-11-14 15:42:06.600,74,56,37,56,0,55,28,75,85,88,10,90,86,72,16,42,61,78,44,15,15,30,75,33,43,23,36,66,76,57,52,62
2025-11-14 15:42:07.600,13,52,72,74,84,50,74,73,35,72,80,47,40,73,78,12,19,35,17,6,30,7,60,53,46,49,47,84,59,10,10,1
2025-11-14 15:42:08.600,36,17,76,17,41,79,81,44,86,33,46,79,92,67,66,25,85,14,31,66,6,56,62,11,17,25,8,21,32,5,33,27
2025-11-14 15:42:09.601,55,46,30,59,36,44,52,95,79,91,52,85,94,43,42,42,14,79,53,68,78,3,51,60,52,87,44,35,69,1,56,71
2025-11-14 15:42:10.602,9,6,71,20,63,70,58,31,48,83,45,76,48,41,43,72,58,18,87,60,11,15,38,36,75,62,84,82,22,54,56,1
2025-11-14 15:42:11.602,12,54,45,60,56,60,46,48,43,60,46,93,94,82,74,54,59,70,69,89,71,40,62,25,57,2,72,61,47,87,62,22
2025-11-14 15:42:12.603,45,37,75,90,67,58,37,59,24,67,43,68,84,38,0,69,40,9,16,29,7,44,11,85,45,22,78,2,48,3,26,69
2025-11-14 15:42:13.603,70,18,71,75,65,66,53,20,69,56,9,69,71,83,87,6,41,53,70,65,23,65,76,58,89,2,5,23,36,17,22,58
2025-11-14 15:42:14.604,7,75,69,25,54,50,67,67,81,85,16,3,28,60,5,85,78,25,8,19,25,7,3,29,64,3,45,16,79,39,83,44
2025-11-14 15:42:15.604,9,88,8,58,49,64,32,79,83,67,83,84,73,75,72,20,27,48,51,3,54,87,24,38,73,13,25,84,24,64,33,37
2025-11-14 15:42:16.605,21,66,81,70,73,35,86,77,54,37,90,45,61,62,69,52,83,56,16,15,47,41,18,11,37,43,3,37,7,39,22,25
2025-11-14 15:42:17.605,73,83,57,39,18,38,56,31,17,43,11,7,76,49,31,29,23,52,57,70,80,73,33,88,71,25,49,68,8,50,69,22
2025-11-14 15:42:18.605,33,18,83,70,30,73,56,41,39,50,52,57,95,81,32,23,73,4,71,77,26,49,85,77,12,22,72,54,37,59,1,72
2025-11-14 15:42:19.606,46,51,20,72,31,29,90,78,44,37,43,33,85,22,24,51,2,89,27,43,15,24,64,59,72,80,56,16,6,10,90,40
2025-11-14 15:42:20.606,72,29,83,44,73,55,49,55,44,40,2,38,53,42,56,60,89,88,22,60,47,63,73,1,81,44,62,46,75,85,3,42
2025-11-14 15:42:21.607,26,24,3,84,48,72,19,35,72,89,89,89,41,72,23,50,32,37,12,18,37,45,30,85,3,76,19,2,40,82,48,84
2025-11-14 15:42:22.608,81,34,56,36,51,90,55,89,77,64,55,31,43,82,94,9,2,66,61,46,23,27,21,79,53,5,33,17,17,52,13,31
2025-11-14 15:42:23.608,4,46,61,64,75,32,18,88,14,24,63,50,23,90,84,74,5,57,9,34,76,86,61,69,33,17,29,32,38,34,61,71
2025-11-14 15:42:24.609,77,61,79,16,48,32,65,66,45,75,87,82,39,52,82,67,14,73,89,53,73,7,30,58,16,50,31,72,80,23,57,14
2025-11-14 15:42:25.609,43,85,46,31,25,85,61,25,35,63,45,64,82,27,56,5,11,73,63,54,20,44,22,69,55,55,80,85,84,44,67,78
2025-11-14 15:42:26.610,29,74,8,75,58,27,87,26,81,62,11,19,14,58,84,82,30,42,21,57,35,3,42,86,34,12,51,28,27,59,77,87
2025-11-14 15:42:27.610,83,58,61,2,88,9,83,61,63,86,70,50,23,41,53,71,32,60,17,9,28,35,81,66,89,2,31,71,63,7,29,9
2025-11-14 15:42:28.611,66,37,78,68,30,38,12,24,1,78,73,62,34,75,45,75,90,34,9,72,5,53,13,49,82,12,38,1,7,6,0,61
2025-11-14 15:42:29.611,27,60,79,14,61,42,44,31,77,41,45,69,89,35,54,37,76,46,44,6,45,49,54,5,89,32,66,8,9,36,19,54
2025-11-14 15:42:30.612,6,44,62,85,85,88,73,73,39,32,47,88,79,40,57,89,72,16,78,90,19,23,1,67,69,90,5,80,63,82,78,55
2025-11-14 15:42:31.612,13,10,16,68,81,3,48,4,86,90,50,2,6,57,64,10,56,18,42,54,24,90,31,63,22,14,4,48,58,87,49,57
2025-11-14 15:42:32.613,19,10,48,11,82,54,81,77,87,19,72,15,88,27,28,45,90,71,39,55,76,2,48,19,43,4,44,23,69,56,59,62
2025-11-14 15:42:33.614,40,37,60,9,65,57,55,66,31,37,57,30,75,59,78,3,39,25,3,88,36,44,90,21,60,45,67,62,89,11,21,81
2025-11-14 15:42:34.614,39,87,86,63,89,57,67,38,83,54,45,53,92,50,83,42,36,51,11,85,49,83,16,75,19,65,32,87,20,6,0,58
2025-11-14 15:42:35.614,29,50,15,14,22,4,63,19,15,23,58,4,40,0,59,87,39,84,88,84,33,56,79,36,78,29,64,54,72,41,35,87
2025-11-14 15:42:36.615,56,39,77,50,5,51,47,71,51,13,59,61,3,21,55,11,8,53,30,81,79,23,89,33,38,45,74,65,81,4,85,47
2025-11-14 15:42:37.615,43,8,34,61,39,47,53,42,32,27,63,82,16,68,6,77,20,48,20,10,88,15,32,4,3,48,71,44,38,29,9,76
2025-11-14 15:42:38.616,67,49,40,2,82,21,79,16,63,50,45,59,49,35,58,84,77,36,60,7,24,28,17,2,70,29,41,65,74,53,31,70
2025-11-14 15:42:39.616,40,69,2,38,35,45,77,87,44,7,90,19,49,41,46,75,19,90,51,31,8,4,63,66,55,57,74,25,76,4,44,38
2025-11-14 15:42:40.617,31,12,75,47,93,76,48,44,64,59,88,89,44,79,46,23,1,19,85,24,11,6,24,53,90,49,49,38,90,57,13,17
2025-11-14 15:42:41.617,76,25,74,13,47,89,59,70,65,95,65,54,94,64,46,87,52,61,64,50,19,36,12,32,44,4,28,53,63,59,78,66
2025-11-14 15:42:42.618,59,69,47,8,5,80,3,32,44,71,80,8,20,55,55,15,54,3,11,78,1,41,10,89,0,57,17,55,33,36,81,12
2025-11-14 15:42:43.618,16,29,89,1,88,36,83,69,90,50,90,78,94,93,61,29,78,27,34,34,78,49,27,90,2,49,35,48,3,19,48,41
2025-11-14 15:42:44.618,31,70,12,65,68,48,83,8,34,24,74,77,27,64,66,62,42,55,71,84,16,86,53,13,23,42,14,84,62,84,83,38
2025-11-14 15:42:45.619,72,1,1,82,60,17,90,1,24,44,26,29,56,43,21,57,35,69,82,42,16,12,45,4,4,47,4,44,18,51,18,68
2025-11-14 15:42:46.619,35,34,40,79,56,10,30,70,0,10,34,87,17,27,43,21,15,31,19,90,42,33,73,64,37,25,41,84,66,58,34,72
2025-11-14 15:42:47.619,45,33,24,50,80,81,46,50,32,73,91,62,74,75,34,83,50,78,28,46,56,5,8,82,7,90,23,3,7,24,3,50
2025-11-14 15:42:48.620,43,43,78,81,41,70,55,40,90,80,86,76,84,43,78,53,55,0,80,23,21,57,21,89,49,17,85,61,80,67,45,37
2025-11-14 15:42:49.620,76,53,64,16,37,12,5,7,80,41,50,81,31,85,16,44,15,40,65,1,22,31,46,22,54,69,54,46,9,49,66,1
2025-11-14 15:42:50.621,88,3,6,4,25,85,20,82,6,38,30,48,56,71,63,80,31,34,44,53,83,60,80,83,85,24,74,30,83,46,55,28
2025-11-14 15:42:51.622,36,76,0,38,77,77,59,3,74,47,72,48,24,40,6,8,75,28,50,12,47,59,22,36,18,60,82,62,26,68,6,64
2025-11-14 15:42:52.623,81,1,0,32,38,55,15,22,32,43,8,61,23,33,72,33,28,79,19,77,31,54,1,67,21,9,35,19,79,39,58,10
2025-11-14 15:42:53.624,19,81,41,28,31,88,67,24,54,65,3,63,83,52,70,68,43,60,88,73,38,21,75,58,48,17,81,31,25,20,88,48
2025-11-14 15:42:54.625,66,73,82,42,67,78,12,69,16,74,29,31,68,58,16,16,85,74,82,18,47,38,81,82,60,26,22,75,53,74,3,5
2025-11-14 15:42:55.625,46,56,36,42,41,13,14,80,42,37,33,18,65,5,59,47,27,54,29,31,15,22,9,28,19,53,82,71,53,82,63,32
2025-11-14 15:42:56.626,25,25,54,83,73,65,89,79,94,86,91,61,49,42,70,0,66,54,66,50,14,34,53,39,36,55,40,47,73,72,3,28
2025-11-14 15:42:57.627,85,30,43,2,80,40,88,9,82,69,46,30,78,70,90,87,23,42,85,46,72,32,11,61,37,45,56,9,62,29,86,73
2025-11-14 15:42:58.628,66,21,80,83,89,25,78,52,86,90,66,36,41,32,59,15,40,27,7,82,10,30,60,5,41,37,86,35,46,16,56,36
2025-11-14 15:42:59.629,52,65,64,0,40,60,55,55,75,85,81,71,41,74,52,64,53,66,1,44,11,69,52,69,63,1,11,35,14,4,8,70
2025-11-14 15:43:00.630,74,52,84,62,49,73,36,94,35,82,44,39,85,82,38,60,40,80,57,88,80,21,48,8,18,54,66,66,82,62,64,60
2025-11-14 15:43:01.631,64,71,90,37,9,33,29,17,69,88,48,2,63,27,87,6,69,67,33,88,60,8,18,89,68,83,36,4,81,57,16,7
2025-11-14 15:43:02.631,85,51,35,80,90,84,64,54,50,47,42,74,71,84,88,68,34,10,3,17,32,62,75,51,36,51,14,83,65,32,48,6
2025-11-14 15:43:03.632,30,77,74,7,61,84,35,80,50,25,20,32,70,55,27,49,30,28,35,2,62,68,70,12,59,83,63,30,90,76,67,79
2025-11-14 15:43:04.633,11,22,7,60,83,90,20,37,6,13,31,59,65,59,11,27,83,6,60,67,20,89,9,55,6,25,47,85,66,62,62,55
2025-11-14 15:43:05.634,80,81,17,11,3,11,60,0,52,44,10,4,23,71,55,74,25,81,39,48,43,16,43,77,54,68,11,20,84,71,53,62
2025-11-14 15:43:06.635,57,20,10,34,30,17,79,44,52,33,38,59,32,18,28,29,69,35,1,62,42,28,44,2,15,64,36,16,61,52,54,0
2025-11-14 15:43:07.636,26,2,12,85,74,19,79,5,38,20,15,62,27,3,27,66,51,48,75,47,71,74,60,35,22,72,69,71,2,40,9,69
2025-11-14 15:43:08.636,57,27,2,43,36,9,61,3,43,69,62,85,64,59,54,3,66,54,28,35,78,0,0,23,3,27,27,30,78,17,49,26
2025-11-14 15:43:09.637,74,64,64,72,61,88,40,63,65,54,52,28,72,39,40,5,6,17,30,35,16,46,54,51,88,49,86,29,22,24,29,17
2025-11-14 15:43:10.638,42,34,27,83,30,57,71,77,0,46,16,41,33,15,72,20,59,87,81,56,52,51,14,67,60,55,57,71,25,48,52,24
2025-11-14 15:43:11.639,46,11,75,6,40,77,47,36,81,69,68,84,84,62,94,39,89,37,15,31,68,36,10,72,25,6,60,33,74,90,58,27
2025-11-14 15:43:12.639,63,28,21,76,65,38,66,41,30,89,36,34,47,79,36,21,5,65,32,31,78,87,48,27,25,85,71,17,27,80,8,76
2025-11-14 15:43:13.640,59,90,8,8,70,5,13,78,22,76,63,45,83,15,59,37,16,83,63,1,54,53,72,14,90,18,70,50,74,45,51,83
2025-11-14 15:43:14.641,78,71,37,20,37,41,91,52,60,69,36,44,89,44,65,46,40,9,62,1,51,59,25,23,25,56,2,74,37,59,53,35
2025-11-14 15:43:15.642,24,80,87,55,51,7,43,31,40,5,2,33,64,2,31,18,71,70,46,22,67,42,25,39,77,66,5,58,13,25,68,46
2025-11-14 15:43:16.643,41,69,15,62,30,84,36,62,31,44,69,77,39,71,53,46,81,86,12,65,47,46,11,24,22,20,34,18,23,39,15,62
2025-11-14 15:43:17.644,89,1,66,16,95,87,82,83,69,38,94,82,43,62,91,13,30,28,70,70,18,51,44,2,67,16,81,56,6,61,47,59
2025-11-14 15:43:18.644,73,62,31,76,10,62,49,14,89,64,44,16,1,68,37,1,52,3,6,71,19,6,75,51,78,85,46,44,66,30,67,34
2025-11-14 15:43:19.645,66,38,61,39,93,78,44,60,81,67,34,69,56,53,51,88,44,80,2,89,56,48,65,63,56,8,79,69,16,76,1,23
2025-11-14 15:43:20.646,80,0,72,14,80,83,93,86,50,67,41,67,92,65,91,76,5,39,84,17,51,4,37,6,69,90,32,35,65,44,38,88
2025-11-14 15:43:21.647,52,74,24,54,55,28,2,82,46,26,28,7,49,33,78,31,38,33,72,9,44,34,87,41,54,56,90,7,30,11,43,66
2025-11-14 15:43:22.648,14,30,29,32,71,55,2,74,86,18,52,16,26,29,53,18,48,57,83,8,2,1,1,9,57,22,81,73,65,28,49,26
2025-11-14 15:43:23.648,65,22,89,78,44,88,54,48,66,78,48,68,48,59,31,39,30,27,16,58,78,71,26,78,9,56,41,18,32,54,49,76
2025-11-14 15:43:24.649,66,45,31,63,79,31,44,71,51,71,44,52,65,81,80,19,18,41,43,30,61,8,47,38,31,47,14,20,74,57,13,33
2025-11-14 15:43:25.650,9,55,79,25,90,30,41,30,74,73,77,75,34,58,74,51,36,84,24,75,8,36,20,67,88,14,1,74,51,6,82,4
2025-11-14 15:43:26.650,61,2,72,51,40,34,55,32,58,9,35,5,23,90,83,51,67,78,15,5,83,11,12,73,34,39,62,65,81,43,72,12
2025-11-14 15:43:27.651,20,52,54,6,53,37,72,11,16,0,14,2,78,68,48,36,55,75,11,17,17,51,2,68,84,53,89,56,85,70,29,89
2025-11-14 15:43:28.652,43,69,3,55,88,61,81,52,31,32,54,77,53,68,73,80,26,74,67,20,53,75,6,73,65,49,42,39,28,2,25,4
2025-11-14 15:43:29.652,50,84,79,57,61,94,66,31,78,61,64,63,41,58,42,20,46,69,44,42,89,14,54,61,83,17,0,38,65,7,89,19
2025-11-14 15:43:30.653,76,69,83,78,39,71,73,89,42,35,49,57,93,93,87,20,14,23,18,44,46,45,47,50,80,57,11,33,19,28,54,52
2025-11-14 15:43:31.654,1,66,81,78,61,16,13,71,48,78,9,28,3,39,55,30,90,76,25,48,83,67,82,33,6,66,68,55,74,78,8,45
2025-11-14 15:43:32.655,88,8,31,8,54,71,84,38,83,30,40,61,95,60,52,0,26,7,78,71,34,76,0,17,1,0,46,58,29,83,84,73
2025-11-14 15:43:33.656,36,75,83,45,72,46,34,39,69,35,82,65,46,88,55,44,89,28,15,84,76,28,49,48,86,36,63,62,34,1,79,12
2025-11-14 15:43:34.657,18,66,16,71,68,79,25,54,8,70,17,75,26,76,16,90,29,90,55,37,64,9,52,32,47,1,62,75,55,6,43,46
2025-11-14 15:43:35.657,85,58,32,29,20,3,41,78,57,26,67,73,27,10,9,24,31,65,16,38,87,35,29,28,23,11,21,13,86,74,57,16
2025-11-14 15:43:36.658,87,46,1,42,89,60,53,52,55,43,42,70,42,67,42,84,82,24,86,22,50,29,40,74,43,39,54,38,49,14,36,84
2025-11-14 15:43:37.659,68,29,53,18,77,91,65,83,68,39,58,90,64,75,89,86,2,11,69,51,37,64,31,42,34,53,86,27,0,28,24,15
2025-11-14 15:43:38.659,61,24,57,79,62,24,80,25,41,11,75,43,7,5,65,8,0,36,41,64,17,18,19,21,41,18,0,23,65,49,27,86
2025-11-14 15:43:39.660,22,75,17,43,52,38,35,2,8,73,35,12,87,17,38,28,54,66,83,40,12,72,12,90,73,59,55,25,7,19,26,9
2025-11-14 15:43:40.660,65,38,27,84,35,48,67,77,65,56,59,82,57,54,67,75,66,36,4,24,22,82,63,30,27,40,32,7,21,74,85,38
2025-11-14 15:43:41.661,45,6,20,32,95,40,34,81,85,49,45,32,79,32,60,50,67,85,28,54,57,72,37,58,46,32,63,52,11,36,68,3
2025-11-14 15:43:42.662,71,46,80,78,57,90,52,59,49,12,59,9,12,80,35,58,84,76,26,39,88,73,34,46,48,69,38,10,66,89,70,90
2025-11-14 15:43:43.662,42,86,19,52,49,80,32,79,44,39,64,4,71,90,59,57,61,70,0,31,26,59,76,66,0,31,39,28,74,57,14,49
2025-11-14 15:43:44.663,81,75,66,35,44,46,55,62,48,85,41,32,75,52,91,2,38,74,61,56,34,56,57,71,27,26,6,3,41,63,14,83
2025-11-14 15:43:45.663,24,69,1,62,7,33,54,83,36,22,8,65,47,89,5,89,69,16,76,68,64,76,89,78,51,79,20,51,58,12,39,80
2025-11-14 15:43:46.663,4,14,6,8,88,7,6,21,81,51,47,21,47,5,26,2,13,2,89,81,76,55,67,35,53,38,8,88,78,3,53,86
2025-11-14 15:43:47.664,69,27,78,90,49,11,5,54,29,22,65,48,20,43,74,72,7,68,23,38,17,33,35,46,72,60,60,31,60,73,78,8
2025-11-14 15:43:48.664,88,81,31,33,32,50,67,76,58,75,84,42,51,84,70,48,72,73,5,4,40,23,63,37,38,4,76,19,71,13,72,28
2025-11-14 15:43:49.664,4,48,65,76,33,67,60,61,43,43,84,80,49,63,85,11,58,10,32,30,41,42,73,33,50,71,67,85,17,81,71,82
2025-11-14 15:43:50.665,58,26,72,24,54,35,77,79,39,30,68,69,55,33,32,44,11,38,51,88,82,62,77,12,10,17,21,20,15,29,59,9
2025-11-14 15:43:51.665,53,16,70,34,12,67,30,89,48,35,67,89,54,89,74,52,87,10,66,27,10,42,63,21,34,62,22,33,3,20,21,81
2025-11-14 15:43:52.666,3,75,40,82,64,42,60,71,46,49,63,92,50,40,75,61,74,9,49,44,86,25,76,74,27,60,78,66,76,68,58,71
2025-11-14 15:43:53.666,27,31,46,80,0,19,87,30,51,24,18,78,88,17,69,89,29,72,34,85,4,62,14,24,15,66,79,33,15,72,5,7
2025-11-14 15:43:54.667,60,41,65,63,57,20,86,0,25,88,81,2,78,66,76,20,82,37,33,83,59,75,68,17,76,7,45,77,46,0,86,33
2025-11-14 15:43:55.668,89,73,64,34,27,56,27,41,52,77,89,15,11,1,67,65,26,8,40,29,78,89,11,18,2,1,2,31,42,47,38,77
2025-11-14 15:43:56.668,11,7,83,82,12,35,86,58,2,20,67,72,68,45,19,67,80,74,73,55,51,86,26,23,51,45,84,88,17,57,17,33
2025-11-14 15:43:57.669,73,9,29,82,84,32,63,79,36,74,50,82,59,92,41,34,84,54,60,51,63,39,11,63,21,31,75,37,70,24,31,54
2025-11-14 15:43:58.670,68,83,67,84,62,78,30,20,57,78,30,79,78,34,50,58,79,9,75,65,74,17,2,11,79,64,49,18,20,82,85,62
2025-11-14 15:43:59.671,7,65,4,17,88,44,72,39,57,88,76,36,32,89,68,22,46,83,52,50,26,16,31,20,2,37,88,1,5,21,40,65
2025-11-14 15:44:00.672,88,24,53,65,45,72,85,65,83,34,78,41,67,70,42,59,35,80,7,44,33,6,13,11,74,90,11,84,86,30,57,84
2025-11-14 15:44:01.672,42,25,29,34,63,68,93,51,58,76,82,56,82,88,90,56,16,46,6,88,18,75,41,9,76,24,86,61,84,37,32,29
2025-11-14 15:44:02.673,74,30,47,42,80,92,92,76,50,58,89,90,77,30,86,6,13,69,84,4,59,12,47,18,61,46,18,39,1,18,21,51
2025-11-14 15:44:03.673,66,68,77,45,67,25,68,73,54,12,85,7,6,72,25,30,35,37,24,59,50,20,56,46,51,66,56,23,8,35,90,72
2025-11-14 15:44:04.674,72,85,45,50,7,27,74,17,90,6,61,18,90,1,22,22,87,64,56,73,50,14,12,40,18,8,76,19,14,15,28,22
2025-11-14 15:44:05.674,27,39,74,65,30,30,82,45,78,43,50,47,82,31,49,5,44,42,40,88,75,5,73,22,0,50,20,84,59,56,36,3
2025-11-14 15:44:06.674,36,75,49,40,14,85,10,87,34,7,45,8,9,45,49,9,59,70,88,33,22,69,10,70,41,63,60,69,58,84,26,69
2025-11-14 15:44:07.674,25,36,43,54,70,60,94,77,79,35,47,82,34,58,65,41,19,45,1,50,46,73,82,40,19,25,89,84,13,61,32,48
2025-11-14 15:44:08.675,56,37,41,71,18,55,3,26,65,83,58,21,46,89,24,74,20,86,26,51,81,52,40,54,35,52,63,51,27,22,26,46
2025-11-14 15:44:09.675,27,53,40,63,78,11,52,34,32,54,80,6,72,37,75,1,53,10,16,48,5,63,63,88,42,9,42,87,59,27,73,16
2025-11-14 15:44:10.675,24,30,70,35,81,48,36,78,39,47,83,54,59,86,32,72,6,72,10,31,12,64,71,7,70,20,88,71,0,18,32,4
2025-11-14 15:44:11.676,28,46,78,37,60,68,55,3,52,81,15,40,41,35,54,22,48,59,6,78,24,29,67,76,80,27,81,9,2,65,38,5
2025-11-14 15:44:12.676,21,14,42,54,85,68,55,38,53,23,48,42,56,40,88,67,41,85,55,1,41,80,68,45,40,88,54,38,59,77,47,71
2025-11-14 15:44:13.677,87,23,82,40,64,76,94,89,77,41,49,45,49,76,91,59,26,44,67,84,50,39,20,30,3,70,25,57,69,60,52,5
2025-11-14 15:44:14.677,46,35,20,87,67,79,17,36,89,39,82,85,62,63,12,24,42,5,11,86,66,68,51,9,0,77,73,76,4,53,87,17
2025-11-14 15:44:15.677,65,32,81,43,15,64,74,42,4,37,25,14,50,43,56,33,35,71,51,19,2,34,79,17,7,88,75,18,26,35,11,72
2025-11-14 15:44:16.678,87,70,22,3,32,48,35,40,43,79,51,31,83,32,49,70,74,60,10,33,83,40,59,73,12,68,75,9,77,65,54,70
