Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-11-28 14:08:44.007,43,59,44,28,31,84,50,65,52,76,54,38,36,67,47,28,60,53,16,54,13,3,35,58,79,84,48,44,15,46,70,78
2025-11-28 14:08:45.008,89,11,75,8,70,55,29,50,0,6,39,16,1,70,62,39,3,33,41,73,61,82,3,64,20,48,88,62,41,66,79,12
2025-11-28 14:08:46.009,73,90,74,83,92,49,42,74,56,61,36,80,30,37,91,17,30,55,52,76,37,72,77,71,63,47,83,13,9,76,32,61
2025-11-28 14:08:47.009,36,81,78,73,19,62,86,35,25,57,81,84,48,16,67,80,49,7,83,84,4,59,88,35,85,51,27,6,27,77,12,80
2025-11-28 14:08:48.010,67,14,0,18,35,19,50,37,56,40,28,12,66,74,15,26,8,66,32,31,37,67,41,53,3,45,11,33,37,49,4,1
2025-11-28 14:08:49.010,37,86,13,17,71,36,51,66,70,70,91,75,82,67,31,61,18,81,44,9,46,7,32,56,77,82,74,75,29,40,67,6
2025-11-28 14:08:50.011,61,87,28,45,93,39,73,80,52,34,94,35,38,65,33,72,48,53,22,22,39,37,37,56,23,10,71,39,68,46,4,50
2025-11-28 14:08:51.012,21,18,20,6,38,73,47,75,87,75,48,95,44,73,39,80,80,82,29,16,57,27,31,64,35,88,34,55,0,32,2,14
2025-11-28 14:08:52.012,44,69,56,88,20,89,60,85,33,80,74,71,84,33,45,33,21,37,41,72,17,42,43,66,32,30,31,30,48,47,73,11
2025-11-28 14:08:53.013,9,38,35,74,0,67,52,21,75,47,81,40,10,46,77,77,9,54,57,36,79,76,84,67,64,48,76,20,49,53,68,78
2025-11-28 14:08:54.014,1,7,74,6,65,91,87,43,83,91,70,87,51,45,32,29,3,11,41,81,83,48,65,86,79,86,4,26,34,24,61,51
2025-11-28 14:08:55.014,17,62,15,51,63,1,27,27,54,79,36,19,14,60,3,77,31,40,31,25,14,48,56,79,3,75,64,6,73,20,73,45
2025-11-28 14:08:56.014,32,57,45,77,52,19,52,18,59,3,20,72,61,62,23,86,16,59,0,72,82,90,38,46,84,40,37,74,3,52,34,33
2025-11-28 14:08:57.015,72,24,26,7,5,30,41,90,53,18,60,66,58,63,15,45,53,65,30,12,89,89,5,48,83,66,51,63,28,87,14,86
2025-11-28 14:08:58.016,5,17,37,18,63,52,88,42,90,57,85,53,42,63,61,82,75,37,41,60,69,64,53,2,42,67,37,17,33,81,24,43
2025-11-28 14:08:59.016,32,26,47,32,68,54,55,20,12,49,63,58,44,77,36,1,44,27,84,65,74,71,28,42,45,61,83,32,41,15,12,82
2025-11-28 14:09:00.017,26,17,27,67,92,59,51,55,38,82,76,74,77,52,60,66,13,59,43,89,2,25,51,42,58,73,54,26,30,65,14,77
2025-11-28 14:09:01.017,74,80,63,25,45,69,33,45,73,60,56,48,77,45,74,2,60,14,65,7,86,43,76,66,39,10,39,72,2,21,48,6
2025-11-28 14:09:02.018,52,13,14,86,42,22,13,63,87,87,42,42,46,74,44,66,23,35,17,63,43,31,42,83,29,66,76,34,88,82,58,90
2025-11-28 14:09:03.019,26,15,49,86,88,77,77,31,34,42,44,58,46,39,59,5,52,88,59,78,24,26,3,25,61,39,56,44,64,22,68,29
2025-11-28 14:09:04.019,37,17,9,73,56,66,62,88,56,92,77,82,52,79,68,9,43,3,71,13,13,79,63,72,76,73,7,67,4,47,1,14
2025-11-28 14:09:05.020,82,56,48,78,69,3,38,79,76,61,8,49,33,13,13,14,15,41,14,64,66,78,15,35,20,49,79,20,89,47,23,29
2025-11-28 14:09:06.020,88,90,70,62,69,57,94,50,88,74,65,39,65,41,45,6,7,70,60,68,72,87,37,45,26,27,49,42,69,61,48,25
2025-11-28 14:09:07.021,32,69,37,75,75,53,71,48,51,57,69,39,71,47,42,89,71,34,29,72,15,35,51,89,60,45,13,85,63,75,18,87
2025-11-28 14:09:08.021,6,0,27,7,43,40,63,47,77,47,90,40,80,46,49,53,30,48,50,50,19,74,10,61,34,8,62,34,18,64,66,10
2025-11-28 14:09:09.021,52,72,57,75,66,24,56,20,39,24,80,4,25,54,23,75,64,45,29,17,46,55,36,1,14,9,67,23,7,56,58,6
2025-11-28 14:09:10.022,87,75,50,41,32,69,72,87,46,51,65,71,79,66,87,77,44,59,72,43,38,38,80,57,72,39,14,54,76,75,90,0
2025-11-28 14:09:11.023,79,9,72,11,45,78,78,83,49,49,87,20,7,82,24,13,21,83,41,8,18,61,4,82,61,31,46,62,59,54,40,48
2025-11-28 14:09:12.023,22,33,52,51,47,5,64,44,51,16,36,74,19,21,27,39,57,4,35,5,58,63,57,73,82,67,73,29,49,68,37,69
2025-11-28 14:09:13.024,67,16,34,73,85,42,31,66,44,58,71,54,65,86,84,50,56,83,81,36,16,8,10,52,1,42,59,2,17,9,2,73
2025-11-28 14:09:14.025,17,23,88,39,55,71,85,71,77,95,63,46,81,78,68,25,12,85,67,22,44,5,50,84,80,9,19,21,83,14,59,33
2025-11-28 14:09:15.025,69,75,54,35,5,13,30,26,22,4,80,67,62,65,20,31,80,68,66,15,3,24,64,83,29,19,22,33,88,40,38,79
2025-11-28 14:09:16.026,69,59,86,32,12,36,18,56,65,1,74,57,64,77,90,68,36,28,87,25,88,48,62,6,44,55,73,25,56,14,73,26
2025-11-28 14:09:17.027,5,0,52,90,22,27,24,85,47,8,38,16,90,40,0,47,2,15,67,90,42,86,87,67,49,84,20,79,1,90,72,71
2025-11-28 14:09:18.027,49,13,74,38,44,83,83,72,68,60,80,76,69,47,61,70,8,54,51,8,5,68,33,46,79,81,82,69,30,37,40,62
2025-11-28 14:09:19.028,42,9,12,82,47,52,14,52,3,60,27,30,54,55,44,65,37,10,39,90,33,57,15,29,28,67,14,0,79,50,48,25
2025-11-28 14:09:20.028,88,11,39,69,34,57,69,66,30,39,61,38,43,71,69,56,70,30,0,71,69,75,45,31,74,9,88,11,73,48,51,41
2025-11-28 14:09:21.029,61,25,61,31,86,67,38,80,38,64,65,82,76,69,61,36,45,53,52,34,60,53,13,54,68,74,84,86,21,45,88,31
2025-11-28 14:09:22.030,61,58,39,31,72,58,36,43,88,36,65,47,52,51,67,35,60,53,14,76,58,24,84,70,35,28,34,88,31,34,10,87
2025-11-28 14:09:23.030,18,33,68,44,44,72,61,43,80,3,20,41,3,77,70,34,3,16,76,59,81,44,19,90,71,63,87,66,20,88,84,63
2025-11-28 14:09:24.031,62,63,24,28,56,90,20,22,66,2,23,58,4,47,90,53,29,29,42,21,33,30,48,56,31,27,69,28,53,87,40,62
2025-11-28 14:09:25.032,20,72,35,71,48,47,80,37,59,61,41,49,48,94,68,65,77,62,42,70,36,38,40,80,15,46,36,6,74,60,61,34
2025-11-28 14:09:26.032,13,31,77,9,38,87,37,82,58,12,53,51,32,59,27,54,65,1,22,26,65,67,26,71,80,31,1,39,89,65,14,40
2025-11-28 14:09:27.033,53,45,27,76,33,31,8,45,76,6,55,11,45,28,59,88,86,52,30,14,36,5,86,23,61,77,5,55,77,41,15,7
2025-11-28 14:09:28.034,83,0,26,63,35,38,3,13,11,58,40,11,42,57,43,67,12,70,30,16,2,86,89,76,30,19,46,19,90,29,67,39
2025-11-28 14:09:29.034,32,8,54,20,4,75,75,24,76,59,15,34,83,73,67,13,83,61,11,87,29,23,16,44,49,76,13,72,37,28,34,24
2025-11-28 14:09:30.035,42,85,21,78,54,38,60,66,78,41,87,91,77,39,87,16,23,74,0,54,84,74,46,90,85,25,22,58,86,75,3,29
2025-11-28 14:09:31.035,80,37,10,38,46,20,32,49,16,14,69,59,90,39,76,16,45,85,3,77,61,6,71,27,6,74,68,53,80,87,61,56
2025-11-28 14:09:32.036,40,7,65,82,73,42,42,40,23,70,79,10,46,18,53,47,12,77,31,54,87,46,21,54,82,26,65,48,21,1,28,83
2025-11-28 14:09:33.036,23,45,56,48,34,53,53,49,44,86,63,92,52,93,47,28,20,35,12,28,55,83,5,23,0,35,40,0,56,22,41,67
2025-11-28 14:09:34.037,42,74,71,4,87,19,73,58,34,90,32,46,34,55,88,65,71,28,15,3,32,44,31,59,7,51,8,72,66,49,50,3
2025-11-28 14:09:35.037,46,90,35,14,69,89,62,73,69,62,63,39,39,73,79,89,62,79,47,75,19,34,49,58,23,19,40,65,54,55,5,30
2025-11-28 14:09:36.038,50,10,26,72,36,31,59,34,20,58,24,11,16,72,84,0,53,87,53,50,42,45,5,85,54,79,82,79,38,40,77,30
2025-11-28 14:09:37.038,82,25,16,69,25,57,70,71,39,73,10,5,34,16,40,74,89,82,71,16,52,23,55,85,88,32,50,85,27,1,37,16
2025-11-28 14:09:38.039,63,12,7,23,70,72,30,64,87,76,75,88,35,39,62,39,47,89,74,55,32,46,65,25,16,12,15,75,28,8,48,50
2025-11-28 14:09:39.039,66,14,73,8,82,46,85,75,60,30,33,13,36,47,42,27,80,89,71,7,7,85,34,58,86,68,4,5,58,80,51,64
2025-11-28 14:09:40.040,76,24,10,18,77,62,60,80,92,68,45,42,52,39,63,43,27,14,54,16,68,83,17,45,69,42,14,76,23,23,85,14
2025-11-28 14:09:41.041,65,82,35,83,94,39,71,38,33,36,30,74,78,30,91,62,70,67,86,61,63,2,64,52,11,23,45,3,77,89,66,43
2025-11-28 14:09:42.041,79,54,27,64,30,64,75,36,34,53,71,82,78,86,39,21,4,65,30,5,83,43,38,15,46,20,74,16,87,9,50,22
2025-11-28 14:09:43.042,61,4,2,86,92,70,38,38,72,55,63,75,91,87,94,33,60,15,75,11,78,45,27,45,31,35,0,20,79,28,88,16
2025-11-28 14:09:44.043,36,56,62,30,83,95,95,31,68,61,44,92,49,87,88,76,21,55,59,14,29,43,43,83,21,60,57,24,21,11,36,11
2025-11-28 14:09:45.043,55,60,75,41,63,48,85,69,57,71,93,72,45,64,80,31,5,76,72,46,60,76,10,71,79,40,44,84,85,10,40,49
2025-11-28 14:09:46.044,31,3,8,21,32,61,44,90,89,59,65,49,38,50,74,14,49,64,85,14,50,66,90,18,86,63,86,38,86,29,84,4
2025-11-28 14:09:47.045,13,71,76,26,26,42,7,88,78,51,21,90,73,17,81,9,3,76,70,36,64,17,89,0,66,58,72,78,24,14,4,57
2025-11-28 14:09:48.045,20,81,31,51,61,85,92,47,85,45,74,82,34,42,57,89,15,36,11,85,41,81,73,61,3,27,6,68,82,19,8,11
2025-11-28 14:09:49.046,57,10,16,34,42,67,50,55,50,70,62,38,51,40,75,50,23,47,14,2,75,37,80,35,73,6,8,37,42,40,59,8
2025-11-28 14:09:50.046,71,15,82,46,40,40,35,59,50,82,42,78,58,59,75,28,58,36,11,4,23,0,45,8,82,79,67,76,79,11,23,28
2025-11-28 14:09:51.047,39,38,12,20,70,0,16,85,73,60,62,75,85,9,11,48,84,83,41,26,75,42,55,74,63,40,14,35,81,16,28,48
2025-11-28 14:09:52.047,11,53,64,82,88,58,42,75,53,93,82,67,70,66,59,30,37,82,11,41,49,61,75,25,7,43,45,72,28,80,82,43
2025-11-28 14:09:53.048,29,31,7,65,88,41,87,43,42,73,45,44,58,72,94,49,82,53,23,48,73,90,12,87,59,16,30,41,39,24,33,18
2025-11-28 14:09:54.048,8,19,29,69,32,90,33,66,58,35,44,85,44,74,74,6,80,65,38,36,57,74,11,18,77,33,77,66,62,39,4,19
2025-11-28 14:09:55.049,15,83,66,80,5,88,16,26,9,85,57,5,22,53,28,79,11,57,64,36,41,20,56,67,17,51,29,86,13,36,59,30
2025-11-28 14:09:56.050,29,52,69,18,35,65,43,47,83,89,41,87,86,29,26,3,22,36,34,47,81,9,55,13,31,30,73,19,49,29,22,62
2025-11-28 14:09:57.050,59,58,4,8,10,13,49,14,68,86,21,67,45,62,35,88,71,40,15,55,71,13,86,22,41,15,61,79,3,11,53,38
2025-11-28 14:09:58.051,81,10,86,68,40,78,14,18,11,70,32,71,34,87,8,69,78,25,44,41,8,44,69,53,52,45,21,55,59,58,84,62
2025-11-28 14:09:59.051,43,84,34,57,75,71,46,39,46,47,63,70,70,91,33,53,40,52,67,3,35,65,15,86,80,65,87,80,71,3,0,56
2025-11-28 14:10:00.052,81,11,41,80,60,21,82,59,26,71,33,17,4,63,27,65,58,35,82,10,51,68,42,59,7,60,86,53,52,48,72,79
2025-11-28 14:10:01.052,41,62,24,89,28,43,58,47,30,50,81,0,56,89,84,5,31,17,6,83,34,30,32,69,83,38,14,63,82,82,11,60
2025-11-28 14:10:02.053,22,36,67,26,70,63,91,43,76,35,60,88,39,62,34,24,87,80,32,56,42,28,23,77,54,34,35,74,9,34,0,17
2025-11-28 14:10:03.053,62,44,22,75,11,17,10,53,86,60,22,53,3,65,52,45,37,66,13,77,66,78,21,16,81,71,55,90,89,17,10,47
2025-11-28 14:10:04.054,61,3,54,85,40,63,62,95,61,85,70,83,62,85,62,35,13,83,16,67,40,14,1,39,41,14,74,59,52,14,17,84
2025-11-28 14:10:05.055,5,86,58,34,91,66,63,64,42,61,45,86,82,45,55,34,21,5,18,19,62,26,48,9,90,14,23,36,0,68,41,62
2025-11-28 14:10:06.055,36,24,6,89,32,58,90,61,83,88,50,55,88,80,87,52,73,21,87,4,50,59,11,64,42,77,18,2,35,68,77,87
2025-11-28 14:10:07.056,5,86,5,49,51,55,70,71,51,90,63,32,66,35,61,83,11,57,51,42,33,59,32,18,34,69,20,33,19,42,82,66
2025-11-28 14:10:08.057,11,20,56,23,28,56,53,41,9,1,55,29,39,76,42,30,86,9,12,61,53,15,21,90,69,17,20,86,34,13,43,24
2025-11-28 14:10:09.057,12,8,13,42,88,58,46,33,35,57,48,95,80,58,46,49,42,50,87,3,17,26,59,41,35,64,43,24,67,77,56,77
